Patient,Slice,Feature_2,Feature_27,Feature_280,Feature_435,Feature_446,Feature_800,Feature_1431,Feature_910,Feature_644,Feature_60,Feature_943,Feature_1351,Feature_1292,Feature_328,Feature_91,Feature_76,Feature_1503,Feature_1124,Feature_675,wavelet-LH_firstorder_Uniformity,wavelet-LH_glcm_Correlation,wavelet-HL_gldm_DependenceVariance,wavelet-LH_gldm_DependenceVariance,original_shape2D_MinorAxisLength,original_firstorder_10Percentile
56.0,248.0,0.16872692,0.48099357,0.09504646,0.15362242,0.2856233,0.17110923,0.15276048,0.11396152,0.31580356,0.0,0.0,0.28012255,0.047960192,0.55624276,0.42497963,0.19320758,0.14229655,0.6395024,0.28756762,0.1393051147460937,0.5059750201388115,3.05169677734375,2.857040405273437,21.39326640954536,13.1
56.0,246.0,0.16574168,0.59279174,0.1315282,0.18809366,0.26802891,0.17171127,0.15591656,0.12074697,0.27089038,5.8963895e-05,0.0,0.2864922,0.0024279505,0.5546805,0.4260772,0.1630543,0.15855855,0.6660718,0.2923938,0.1351732123121019,0.526052234464639,2.671732608933278,2.3720836082895764,23.73205539899001,12.6
56.0,247.0,0.16458094,0.502978,0.090069175,0.16558746,0.276995,0.16878164,0.1492194,0.1265198,0.30485532,0.0022075176,0.0,0.28405204,0.04171616,0.5588156,0.4249769,0.1741154,0.14931834,0.64826035,0.28594542,0.1379978095585784,0.5068311251093671,3.215821971079824,3.2778686052602337,22.67487544948174,9.0
56.0,245.0,0.16858661,0.58190656,0.13705051,0.20003295,0.2725188,0.1706619,0.1626937,0.12599772,0.25392693,0.029373452,0.02515161,0.2856082,0.013010204,0.5609859,0.42581552,0.13278002,0.15808946,0.6779578,0.29013765,0.1259168241965973,0.5019011833500808,2.029886578449905,2.1331758034026462,24.591079394890947,19.90000000000001
57.0,173.0,0.18396568,0.79802626,0.24179143,0.17601654,0.340043,0.17712662,0.17462148,0.118587136,0.37919173,0.100758776,0.013568163,0.29788813,0.06476268,0.52362216,0.4035545,0.23030557,0.16303569,0.636096,0.29842973,0.2361826749460518,0.6611661490866096,5.311137534680936,3.8795378811232952,16.866555161557937,50.0
57.0,172.0,0.19656265,0.86542624,0.2455641,0.16806069,0.37167996,0.20119253,0.15063035,0.13283092,0.36761567,0.12202649,0.05099684,0.30285618,0.0757267,0.51614416,0.39182645,0.18926609,0.17387396,0.6768153,0.25304818,0.1870088755723896,0.6720157668455461,5.585165922324608,4.567245180620724,17.329525517706188,47.0
57.0,170.0,0.20604265,0.9195153,0.27562195,0.20588028,0.39573902,0.18262601,0.109986044,0.108098626,0.3528954,0.116029754,0.11807716,0.29976216,0.098042205,0.51030815,0.38389283,0.14711629,0.1903646,0.699002,0.26271617,0.1744486509224205,0.599950050718312,3.765578991647136,2.802235442581576,19.013566482380373,60.7
57.0,169.0,0.20856416,0.85055,0.27972543,0.26318872,0.39972013,0.14627972,0.12857154,0.10933149,0.35497,0.10770397,0.09333193,0.29086658,0.098042905,0.53150344,0.38359183,0.17090015,0.19375783,0.71937096,0.24716008,0.2157177539353121,0.523793257364013,2.753073850732242,2.601221708826063,20.9085263828211,61.5
57.0,171.0,0.20348895,0.9551334,0.2686109,0.18291917,0.39968288,0.21120653,0.12570924,0.11760408,0.37164572,0.12263069,0.12940913,0.3078737,0.10129771,0.51462793,0.38408095,0.17654574,0.19460386,0.70052695,0.24220085,0.1583864236259864,0.640550102361316,4.777297162836335,4.052542115227816,17.76014977360791,55.0
58.0,218.0,0.2887298,0.85665435,0.40222484,0.38668227,0.34864944,0.18135858,0.031625208,0.2002036,0.31074843,0.0,0.17627549,0.29143837,0.052709445,0.57928056,0.54007727,0.123916775,0.17138624,0.8077792,0.2417283,0.1094148596938775,0.5629930703975454,1.874920280612245,2.0133131377551017,25.61091509672389,59.7
58.0,217.0,0.31211007,0.83881086,0.40944707,0.39013726,0.40923852,0.17911464,0.066456094,0.19786799,0.2500418,0.0,0.16667837,0.29562828,0.029753268,0.58136994,0.50370365,0.12650639,0.16316605,0.8202678,0.26742792,0.1100338739730876,0.5383669115379874,2.11376541904907,2.087403700080137,24.784008278672847,55.0
58.0,216.0,0.27407038,0.77681154,0.33272374,0.34535438,0.34822202,0.2176196,0.07926526,0.20073116,0.25676247,0.0,0.06971991,0.32216278,0.0395101,0.57900524,0.43620926,0.1139947,0.14954734,0.7287755,0.23193073,0.1284938271604938,0.5006863483167902,2.591111111111111,2.051733333333333,24.189312902190053,64.0
58.0,215.0,0.26091337,0.71534735,0.24087876,0.23920417,0.36458224,0.1817534,0.10663254,0.17325324,0.29390463,0.0,0.04176736,0.2988409,0.045507833,0.6077969,0.43927914,0.15525761,0.18776959,0.71789765,0.23515165,0.1704775433419807,0.4704405347439694,2.4746036011824777,2.354567841648888,23.01921341623171,60.0
58.0,214.0,0.28099632,0.5769066,0.22859764,0.22695673,0.39591426,0.14941195,0.109217346,0.14653158,0.33340785,0.0,0.062223792,0.26778105,0.056294233,0.5942942,0.4380074,0.1565676,0.19535512,0.7415855,0.26962256,0.1851963291710545,0.4497670929927082,1.966248258449382,2.468913730286955,22.334133281253727,60.0
59.0,178.0,0.16441059,0.43207806,0.09377813,0.16170228,0.22125882,0.15798602,0.17180564,0.086153984,0.31469378,0.0045303255,0.03769982,0.26574454,0.092955634,0.54489285,0.4050898,0.1654115,0.12767422,0.625456,0.18678892,0.2846902264483874,0.4554623692160245,4.821904715223997,3.2401235173022256,27.33781520082212,20.0
59.0,177.0,0.1617142,0.42086822,0.09400195,0.16574049,0.22454435,0.15795353,0.18323581,0.082543194,0.31450763,0.002977863,0.051270425,0.2756547,0.09535146,0.549257,0.3993377,0.17951995,0.12460619,0.6222627,0.21164632,0.2325427720107651,0.5152001739691036,5.059592464436754,4.255094194540561,27.307962865374904,19.700000000000003
59.0,176.0,0.16256475,0.43668824,0.09598422,0.16984582,0.21414036,0.1555484,0.20103174,0.08979386,0.32218054,0.0053273886,0.053091347,0.2723119,0.09960508,0.5703369,0.39062017,0.1537828,0.106749356,0.5806041,0.23174798,0.2004780509112087,0.5518971376461373,5.832682181076948,4.200684316532795,28.022913587963103,5.0
59.0,174.0,0.19341075,0.67238724,0.16486186,0.18676907,0.2627648,0.21500456,0.28651693,0.15226918,0.3633152,0.008064777,0.03935474,0.30537733,0.09271665,0.57623905,0.38402528,0.18439886,0.17140281,0.62431085,0.2625687,0.2280545393124367,0.5053752718869307,3.779168972680031,4.151959692084325,28.09598543417166,7.200000000000003
59.0,175.0,0.17995334,0.6292151,0.14939094,0.21880525,0.24145919,0.17180422,0.23765258,0.13023865,0.35395434,0.007264897,0.08142817,0.268303,0.09291479,0.5943119,0.40711457,0.18055731,0.12470442,0.64817715,0.24094975,0.2032486463973344,0.5349567575975257,4.380258225739275,4.744976051645148,28.670841799895275,10.0
60.0,158.0,0.20378232,0.5410795,0.27165246,0.2774861,0.385202,0.22889951,0.31163335,0.14581549,0.35827687,0.046396315,0.034666657,0.3297586,0.0,0.6104271,0.42997855,0.1773006,0.18193865,0.72127175,0.30331278,0.401080389029896,0.4971211372510405,4.05204285618023,3.7056220659913297,23.91493246855304,24.1
60.0,157.0,0.2053237,0.5128538,0.26601428,0.28056842,0.39271146,0.23312971,0.32173067,0.13938975,0.36213216,0.04695256,0.03642857,0.3397158,0.0,0.6141934,0.42677587,0.1827405,0.17931134,0.72903657,0.31186283,0.4029836417069801,0.5021807748413355,4.895881891737648,4.162078841958728,24.15575272007166,20.40000000000001
60.0,155.0,0.18982172,0.51384336,0.1843549,0.26678866,0.3437978,0.22399631,0.31300163,0.13468325,0.3518013,0.039416105,0.025607824,0.3142422,0.0,0.6118462,0.42325538,0.16445915,0.18051457,0.68020844,0.30673802,0.3514970463376833,0.5214770015936955,4.30423844927113,3.999168931515464,24.141101322748284,29.0
60.0,156.0,0.19196403,0.52319425,0.21194887,0.27243692,0.3707778,0.22607467,0.3145759,0.13575822,0.34832028,0.03854792,0.027306795,0.32092896,0.0,0.61210316,0.4252743,0.19456096,0.18296939,0.7065393,0.31562138,0.3616343519717981,0.5152630999716046,4.120176686699653,4.456476034742721,23.621082100751803,31.0
60.0,154.0,0.19874811,0.521081,0.20222521,0.28690892,0.37413782,0.2312437,0.33066517,0.14394349,0.3558229,0.050211236,0.030064702,0.34030262,0.0,0.6167965,0.41806728,0.16796042,0.18947339,0.7078488,0.327641,0.3857394648293543,0.5454327694513973,4.116224963948085,3.315199487261657,24.387520076134635,25.0
61.0,246.0,0.2350806,0.94380766,0.4239182,0.33062953,0.4955871,0.19705349,0.19907992,0.16393721,0.3380538,0.010109618,0.27193534,0.3220639,0.041157335,0.62395346,0.40019482,0.1283841,0.2248671,0.7916981,0.25708032,0.0839112061642181,0.5135771798974023,2.116130047849228,2.045173144722879,23.38027505419845,38.0
61.0,244.0,0.22843325,0.7946426,0.36630166,0.3107468,0.5001104,0.19945139,0.17315662,0.17453974,0.30097067,0.0,0.10711932,0.32770237,0.026427165,0.6238899,0.37979954,0.057088375,0.1704523,0.79709363,0.25593758,0.0888782269808001,0.5689054942592291,2.2162796113453926,1.8592852593509144,26.09116383923772,41.2
61.0,245.0,0.24525666,0.857312,0.43096018,0.32810104,0.52801216,0.20319286,0.20353591,0.18399698,0.31290337,0.0,0.16918838,0.3508027,0.0,0.64919794,0.38633126,0.12083861,0.21476477,0.7758032,0.24475908,0.0855308303107538,0.5350106830360808,2.3086189807099515,1.601575008986047,24.928530894537477,43.0
61.0,242.0,0.2971611,0.959191,0.44099367,0.50576866,0.4713875,0.2454822,0.102524355,0.14380437,0.24462605,0.009819165,0.3064522,0.33241108,0.0060532764,0.6401581,0.5721194,0.0,0.078240514,0.8518821,0.26350927,0.094127788778101,0.5905169755493155,2.573316582766727,3.20431081912036,28.068256031170783,38.0
61.0,243.0,0.26915145,0.83709294,0.41205466,0.42418313,0.51495886,0.21806854,0.14699723,0.15075886,0.22604424,0.0,0.20843595,0.31919685,0.0012188032,0.60730135,0.476785,0.0,0.10453051,0.79990363,0.2606212,0.0912049634077687,0.601694831628142,2.206968943516607,2.550795177331582,26.797161053263395,43.0
62.0,207.0,0.21413207,0.65524334,0.28768635,0.23517728,0.40913045,0.1469253,0.14590286,0.110506356,0.34176746,0.019925535,0.06115949,0.26211998,0.096234515,0.5805657,0.37906975,0.11333199,0.17966163,0.7149695,0.20527554,0.1467264861400417,0.539774968074878,4.186803396891524,3.714379105912514,20.54018765564773,25.0
62.0,206.0,0.22476876,0.6854904,0.27084857,0.2269342,0.38607097,0.14475563,0.16099463,0.110143244,0.34216133,0.023761809,0.039743006,0.28195813,0.09759182,0.57430124,0.38480145,0.16130602,0.18554026,0.6699964,0.21394205,0.1194000588177629,0.5072874021508522,3.7357366924811295,2.663047740417606,21.830910573701946,27.300000000000004
62.0,205.0,0.27079344,0.64336085,0.22887242,0.20239246,0.346282,0.15063444,0.17031315,0.11425835,0.34540746,0.0113052875,0.061273873,0.2644731,0.09796892,0.5677407,0.39656824,0.171469,0.14987439,0.671993,0.20363164,0.127186992707877,0.5178976586598336,4.960035043417765,3.446056327140612,23.28588548621943,35.0
62.0,201.0,0.23745406,0.51728815,0.13513905,0.13577306,0.2603559,0.16565806,0.1501431,0.15048939,0.34066895,8.073449e-05,0.04733455,0.28189114,0.10196872,0.5739292,0.40876013,0.15880984,0.17818576,0.63282895,0.17421615,0.1490277777777777,0.4876695397112984,3.64108024691358,2.320246913580247,23.675933002668817,12.9
62.0,204.0,0.31519282,0.72110826,0.22091353,0.25087625,0.3883229,0.23342404,0.17295219,0.14795256,0.35202453,0.00065620244,0.086176336,0.2670538,0.10162449,0.59037614,0.40179986,0.15081085,0.16682094,0.7756307,0.19647217,0.1379079846760919,0.5090276779868042,4.502885811009926,3.822783172451466,24.5642459850596,19.40000000000001
64.0,222.0,0.208727,0.7591881,0.20797163,0.23228806,0.3283834,0.21927464,0.15886904,0.16780674,0.27454033,0.07861528,0.0107265115,0.29174194,0.033999532,0.60257894,0.41230255,0.08693516,0.19651872,0.6854087,0.27355182,0.22216796875,0.5986363751000155,3.9323577880859375,4.021240234375,28.02053021245992,48.0
64.0,226.0,0.23018515,0.47180682,0.18188834,0.2020225,0.30418617,0.1595656,0.1636702,0.10829806,0.28987464,0.10720898,0.023570836,0.30510578,0.058128327,0.5975121,0.41651887,0.10085788,0.19701076,0.7327292,0.19507635,0.3605465078763905,0.4825772703036755,3.7865028265230256,4.128813701973656,28.054087751288964,44.0
64.0,223.0,0.21328783,0.5489262,0.184668,0.21133125,0.30313057,0.15470824,0.15773264,0.17151457,0.3205404,0.07197553,0.016289532,0.29099587,0.022896767,0.58975863,0.41100794,0.09157807,0.19915801,0.6914642,0.25810015,0.2584717750436854,0.5936646362307871,4.040801740988633,3.3973220507359536,27.75314372707732,45.0
64.0,224.0,0.22012448,0.4372415,0.18302178,0.19554085,0.2980625,0.15571526,0.15621193,0.11839676,0.31476822,0.07564169,0.021710336,0.29469165,0.05519578,0.5972652,0.4139914,0.09938365,0.19984996,0.70849156,0.22807145,0.2782970195852037,0.549232423581766,3.8065633491594255,3.3320659188257507,28.313966677991864,42.0
64.0,225.0,0.22472107,0.4402184,0.18712312,0.19935429,0.3055253,0.15699518,0.1575532,0.11180645,0.2998837,0.085880965,0.02351737,0.29607424,0.05866775,0.59834856,0.41645712,0.09036884,0.20114458,0.72669375,0.21388865,0.3411770091789319,0.4989448057816392,4.3931473566834205,4.052778041195648,28.13958585838618,43.2
65.0,130.0,0.0,1.0484772,0.27077484,0.18451732,0.3063326,0.41310045,0.19352779,0.0,0.38947222,0.5376585,0.18964547,0.43510565,0.27245122,0.6689401,0.41419524,0.17245962,0.10866541,0.6017692,0.4056604,0.2100949388702958,0.586890703930192,3.438562939689912,2.9853835120551877,24.770238885503367,21.1
65.0,131.0,0.0042503476,0.8402608,0.26195365,0.17757782,0.24844903,0.39318416,0.1780623,0.0,0.38145563,0.48897475,0.049218595,0.38161728,0.2041773,0.68323094,0.40683717,0.15126938,0.10241115,0.60650706,0.29875827,0.2623246522860422,0.6557862814269931,3.588944708635829,3.407045213995021,23.62361949417097,25.8
65.0,127.0,0.01704216,0.6904143,0.2186395,0.30696553,0.15349174,0.3358812,0.2584054,0.0,0.4589937,0.44343433,0.0,0.4720125,0.2838627,0.65792525,0.24189276,0.1436848,0.06317049,0.53308344,0.37852645,0.2995904244050561,0.468138636049088,3.104300543746911,3.722618459148365,24.02332412928693,28.700000000000003
65.0,128.0,0.014833212,1.0052648,0.23852593,0.26454622,0.25586408,0.5008271,0.21928896,0.0017105937,0.49678883,0.49967456,0.18037093,0.4470882,0.31670135,0.6763523,0.42157644,0.20781583,0.15672845,0.5487853,0.35757554,0.2955680875205338,0.5172900607270781,3.3743162458297347,3.1467764060356656,24.927618518945003,26.200000000000003
65.0,129.0,0.00959003,0.824627,0.236458,0.23902404,0.18754792,0.3778418,0.23263139,0.0025749505,0.44311157,0.48213097,0.1010648,0.46820977,0.18972977,0.6563568,0.3986284,0.20036241,0.13477868,0.53453255,0.33150065,0.2435006389944154,0.525852548067548,4.277971324031442,3.0095761628823023,25.179876169023373,19.8
68.0,196.0,0.21883094,0.9075472,0.31880534,0.44114542,0.4712661,0.22968838,0.16323856,0.14526492,0.25435793,0.041044593,0.22216272,0.40564165,0.030434757,0.59482783,0.39442223,0.13617599,0.22053367,0.7481866,0.3443998,0.1554059918941837,0.5221523512833002,3.3055038091995006,2.6259773384345224,25.870838869071783,37.6
68.0,201.0,0.26267946,0.7623709,0.39793885,0.3771146,0.48627853,0.22134843,0.07384059,0.16082132,0.25006965,0.075056314,0.18073612,0.37244335,0.0066013634,0.5773669,0.4688142,0.0017639697,0.15593088,0.85234535,0.34376478,0.0754302195161032,0.5100318619284792,1.4555359717993912,1.914731613523474,22.84739356020158,28.0
68.0,200.0,0.25728798,0.8754085,0.3785997,0.39633775,0.47845423,0.25989297,0.04218833,0.1794104,0.1994276,0.05342871,0.2169007,0.3637866,0.008465536,0.56237155,0.45119256,0.0,0.17323792,0.83787847,0.3280126,0.0754950495049504,0.5176948371876227,1.7607832565434762,1.840775414175081,23.5010083498753,38.0
68.0,199.0,0.25030053,0.907533,0.34120882,0.40070212,0.44112158,0.19504306,0.02799112,0.2018578,0.20521775,0.06972121,0.21978986,0.36908957,0.057195485,0.5801656,0.5528044,0.011403292,0.16277856,0.84817445,0.27768576,0.0719860429153918,0.5320935239943054,1.6134707013567182,1.6620297248894735,23.77201383330792,27.800000000000004
68.0,197.0,0.22942364,1.0256853,0.38107622,0.4994108,0.4287508,0.20490229,0.11730156,0.1552226,0.20935288,0.03921531,0.18604296,0.40318534,0.047275603,0.5940423,0.44030887,0.16051295,0.18379897,0.70955086,0.33050442,0.1177909270216962,0.5413485997876145,2.83784352399737,2.2751084812623272,26.08455425958809,39.80000000000001
69.0,245.0,0.21396911,0.5227575,0.16120231,0.18288073,0.26420534,0.24508485,0.23409542,0.14504689,0.37032703,0.03552115,0.017692387,0.26824132,0.05398853,0.6083371,0.48090404,0.13520949,0.20032984,0.6688467,0.23714054,0.3696332838234266,0.4517411693227701,4.646560981530473,4.205250793049961,25.05797450922824,52.0
69.0,243.0,0.23849368,0.565692,0.28422648,0.21878344,0.35830802,0.28911242,0.26163232,0.12098414,0.37554064,0.0055047125,0.026510298,0.31016,0.027715474,0.6452938,0.47632092,0.13648492,0.21760279,0.74077904,0.23143768,0.339569435548126,0.509538571720959,4.7657048227593,4.408520676779828,26.90052417809134,47.0
69.0,244.0,0.21581662,0.52327234,0.20693713,0.18845528,0.29210722,0.24730855,0.2426452,0.10831195,0.3585517,0.009700671,0.01891309,0.28447214,0.059990585,0.6227428,0.47493356,0.1364286,0.20736253,0.6953689,0.2130475,0.357940673828125,0.4613917054059324,4.913818359375,4.0458984375,26.32247690415676,51.0
69.0,242.0,0.25581455,0.5971575,0.35557932,0.27253914,0.43444067,0.3184069,0.2885403,0.14637339,0.38641086,0.038641825,0.04561162,0.3356528,0.0,0.66728204,0.48577875,0.10581097,0.21715093,0.7859589,0.2938255,0.3518846107200956,0.5398870737060163,4.164075928086617,4.3711175513652085,26.885104764450663,46.0
69.0,241.0,0.24976063,0.57090527,0.29918206,0.28117263,0.43409818,0.30566072,0.29776,0.15066427,0.37090692,0.03255211,0.044371367,0.34540674,0.0,0.6559907,0.46659392,0.0957959,0.20258349,0.7868835,0.30976105,0.3269659895352416,0.565929547068374,4.546456602031394,4.552169898430286,26.441552871197956,48.0
70.0,185.0,0.022938669,0.6763413,0.24761444,0.19584876,0.16293612,0.1345247,0.14791705,0.0,0.43349406,0.12709486,0.0,0.34442833,0.16252594,0.6967046,0.07598114,0.17206338,0.05175656,0.5540869,0.331401,0.3373113854595336,0.5955160159001298,5.63517146776406,4.601426611796982,21.219200778989578,50.0
70.0,186.0,0.0065918565,0.76899797,0.24569166,0.19263268,0.2176488,0.13769558,0.14146712,0.0,0.30274817,0.14965546,0.04856789,0.37227526,0.17230897,0.6894955,0.19156915,0.16884147,0.056024373,0.64857745,0.38348758,0.2990725326991676,0.6344317166112307,4.949298454221165,3.9062544589774073,21.67588097282288,46.0
70.0,187.0,0.0,0.95691377,0.22162557,0.25484586,0.43835396,0.23198691,0.23120154,0.0,0.3448359,0.18420279,0.16746557,0.36916336,0.2181542,0.7160483,0.28237528,0.13862374,0.048558474,0.7813674,0.5056459,0.2530636929834799,0.6770309744495813,4.242358009103546,4.3659667476578,21.713090674212072,45.6
70.0,188.0,0.0,0.8847253,0.23858958,0.28083366,0.42700875,0.14358258,0.19858685,0.002579391,0.3585104,0.17826962,0.16122901,0.37105033,0.18658333,0.7208864,0.2183227,0.10304737,0.058071554,0.7642572,0.518834,0.2254459871049404,0.6677015383551134,3.509077963688145,3.917843439737352,21.82047378120008,37.7
70.0,184.0,0.04473138,0.49571395,0.23518258,0.2346428,0.13778266,0.09895536,0.17737243,0.0,0.47725734,0.1447918,0.0,0.35049972,0.1513568,0.6996442,0.038707733,0.14162226,0.030762523,0.5023407,0.3548057,0.38464,0.5628494819453881,4.4365440000000005,3.704704,20.547820091509983,54.900000000000006
71.0,213.0,0.16277254,0.46673524,0.084298015,0.1763126,0.17091298,0.16602048,0.098236084,0.09119034,0.27855137,0.028752416,0.0,0.23542956,0.040284008,0.53327876,0.45681626,0.16968778,0.126414,0.56936395,0.18982255,0.4594697827071073,0.4947137654440852,3.3043232231779087,3.4835898596650066,33.03439437626408,54.0
71.0,214.0,0.16244209,0.46887577,0.08584118,0.20464331,0.1755985,0.16509992,0.106470585,0.11707574,0.27948684,0.054303437,0.0,0.2427549,0.03621407,0.54196495,0.44927984,0.1634193,0.12370169,0.5778496,0.18046749,0.450508483868315,0.5398262261482248,3.6896192538581727,3.954579095967764,30.877846072309445,55.0
71.0,215.0,0.16911924,0.4957748,0.074114084,0.23521209,0.1943034,0.16721264,0.10017421,0.13115555,0.29086438,0.08629744,0.009820819,0.24908379,0.036732003,0.53488994,0.42496616,0.17225422,0.10992056,0.5947174,0.2237817,0.3926289146912853,0.6099049026028748,4.071556492489476,4.731597068483555,28.3788334461001,58.0
71.0,212.0,0.1653949,0.48672402,0.091157615,0.15725216,0.17452759,0.1777544,0.1042913,0.089699924,0.3235108,0.0,0.0,0.23471329,0.070436105,0.5306794,0.46398896,0.1647979,0.12645066,0.5748354,0.18076277,0.4725,0.4574217928483833,3.244166666666667,3.16358024691358,35.43773472831281,56.0
71.0,202.0,0.16365969,0.468934,0.08635843,0.16132715,0.18263566,0.16789415,0.109786965,0.091790855,0.31003162,0.0,0.0,0.2316679,0.11166482,0.5315559,0.4530372,0.16481079,0.11681467,0.57751286,0.17757785,0.4661036626791996,0.4881208732939041,3.525115883076341,3.96240142413636,30.0259485145825,48.0
74.0,89.0,0.0,0.82503945,0.2569881,0.049439132,0.20208919,0.23874232,0.17262417,0.057322532,0.49906102,0.17926005,0.108569324,0.3618619,0.328317,0.6249231,0.2255258,0.17794913,0.078942835,0.5454366,0.32800364,0.2286800908976139,0.6369838725081683,4.3757732609519,3.688328493877036,21.761219662494373,41.0
74.0,90.0,0.021900475,0.6967234,0.22176307,0.15974608,0.1523749,0.15455556,0.19668712,0.054496944,0.57160735,0.13116488,0.0,0.3615062,0.37887132,0.57909966,0.1686402,0.24220124,0.057153165,0.4394859,0.3133402,0.2081707811866046,0.5977489174347024,3.830779314003932,3.86055366561593,21.127486756593505,48.7
74.0,86.0,0.04193455,0.6406696,0.2350176,0.16828337,0.1593551,0.34945747,0.21523933,0.0,0.43612263,0.2960521,0.0,0.39197418,0.19320719,0.6926405,0.21264595,0.113768205,0.038158834,0.542905,0.29839194,0.2499890355686154,0.634758387873416,4.3165212052102975,3.674400245603263,20.29354867913072,44.0
74.0,87.0,0.027012944,0.83845156,0.21765709,0.17419559,0.22107887,0.29035696,0.13412555,0.0024086833,0.39504114,0.2778874,0.033265352,0.3883334,0.28525937,0.6314804,0.19921201,0.1827404,0.03128007,0.5689033,0.25281107,0.2661528179995545,0.6401676713712908,4.651049231454667,4.259621296502561,21.45928463259725,35.4
74.0,88.0,0.0133930445,1.0716145,0.23690575,0.110913515,0.28905058,0.29410246,0.13523385,0.10285604,0.39984164,0.25517252,0.20074469,0.41350928,0.25277674,0.55941975,0.22135907,0.19830218,0.17733657,0.69693136,0.32956433,0.3031321975138232,0.6059821209182398,5.417554109253746,5.411374780312819,22.33820604628063,34.0
75.0,218.0,0.17426348,0.4586069,0.15652084,0.21706468,0.2603004,0.20331794,0.27384746,0.10916233,0.33539698,0.00346075,0.061287582,0.2770274,0.04128149,0.6040954,0.42503732,0.14810476,0.18270326,0.65370345,0.22861087,0.4643930795847751,0.4262872160328974,4.040138408304498,2.870732179930795,23.702456374089195,44.0
75.0,219.0,0.17834878,0.44790316,0.18455452,0.23010904,0.29907376,0.20067906,0.29710665,0.120042026,0.34098598,0.016145065,0.048742652,0.29063997,0.029696867,0.612315,0.41489226,0.16913205,0.18402362,0.67296994,0.24736643,0.4794120020315073,0.410068124685526,3.8975607672262806,3.2970320057337874,24.381338053952625,42.8
75.0,220.0,0.17231774,0.44837147,0.1294555,0.21285051,0.2638374,0.19365987,0.27973503,0.12042242,0.33102474,0.0026757568,0.038372457,0.29610935,0.04971747,0.5920107,0.4206385,0.17868018,0.17654127,0.6429452,0.24766874,0.4051066613866841,0.4617639112038971,3.693083796766584,4.016080990341076,24.3524572272863,46.0
75.0,221.0,0.1781658,0.46123123,0.14638877,0.22907197,0.29070216,0.2045871,0.29270446,0.13448787,0.33079365,0.0058528483,0.035201907,0.28944936,0.024921611,0.597944,0.4253437,0.17537294,0.17880017,0.6529231,0.27941775,0.3897263133040152,0.5165100848324355,3.975452103774102,3.965703780848256,23.95407118041375,49.2
75.0,222.0,0.19048858,0.47326672,0.20450252,0.2706728,0.35084158,0.22145194,0.32713634,0.13583612,0.32989022,0.011911556,0.030456722,0.31483498,0.0,0.6221906,0.41949135,0.15695478,0.17359835,0.6940987,0.3207935,0.3575767881815283,0.4806813661160419,5.098582208523754,4.275497927516208,23.39920192134182,46.0
76.0,192.0,0.21163261,0.5299984,0.22389549,0.1362862,0.33410943,0.25934935,0.26044583,0.09605265,0.43469658,0.15790534,0.0,0.290871,0.27537495,0.49402547,0.19860858,0.16654089,0.23249918,0.5239109,0.19326067,0.2495988820454427,0.5189331154637722,3.583458413125615,3.3822265928264583,19.016225008102627,29.0
76.0,188.0,0.24086595,0.7770658,0.21804798,0.15948728,0.4364748,0.49264506,0.228588,0.16457832,0.42929766,0.13490078,0.11456597,0.34804627,0.18689288,0.6400706,0.3699034,0.13360253,0.28680986,0.66885734,0.29180574,0.1770802331891949,0.5329521387638427,2.827436494459131,3.7430367115421648,22.86141738051542,20.8
76.0,189.0,0.16208339,0.6820002,0.35888636,0.20140052,0.31254762,0.15780133,0.28432354,0.1453101,0.50366616,0.20922963,0.06788993,0.44087622,0.3035844,0.6132819,0.23005098,0.21914892,0.2551028,0.59397554,0.26193285,0.2081426049461794,0.5207087361002154,2.6794357043540757,4.362886469090284,22.025715586377896,16.0
76.0,190.0,0.14504075,0.53889245,0.26852852,0.24854368,0.3178681,0.1660927,0.2721898,0.04060352,0.58345234,0.15592024,0.0,0.42908612,0.32658708,0.61544806,0.19077498,0.20749104,0.18642676,0.49545574,0.3766464,0.2327767275782398,0.535671277060689,4.647237975215291,4.234247006931317,20.389328197052983,22.0
76.0,191.0,0.16491544,0.4422235,0.27806145,0.22953993,0.38574612,0.17610556,0.26464757,0.00755623,0.56630886,0.17963108,0.0,0.39259824,0.3243953,0.58003485,0.14539343,0.14135507,0.15412372,0.48907268,0.32908058,0.2461484296276511,0.5053385032931021,4.373222935813231,3.847491167793709,19.548300762066543,32.6
78.0,202.0,0.17535353,0.5971688,0.07996702,0.14429802,0.28244102,0.15617412,0.08901988,0.14246589,0.3336567,0.0185927,0.0,0.25406882,0.0883545,0.5176269,0.41484052,0.17709252,0.17123663,0.6011263,0.21025181,0.1555864949530108,0.5516404941096454,2.2143281259597467,2.369382281280072,25.546965753012657,27.0
78.0,200.0,0.17579138,0.46217692,0.08041525,0.19392931,0.26957482,0.13056085,0.09735148,0.12648761,0.28644833,0.09049149,0.0,0.30054197,0.041743502,0.5725099,0.4123183,0.16323633,0.19517714,0.6600487,0.2124896,0.1699368452615205,0.5252386956689261,2.7591312006896427,2.964281029216094,27.846626528104363,31.0
78.0,201.0,0.17799294,0.59413815,0.11303276,0.18322375,0.3148651,0.17077813,0.10010294,0.13134748,0.32410017,0.052556127,0.0,0.28272745,0.055909842,0.5683606,0.41247064,0.17579791,0.17050773,0.6547103,0.24113035,0.1569029815783063,0.52877606596315,2.0508611157961805,2.64764528400892,26.74387250185605,21.0
