Paziente,752,1912,1923,1943,wavelet-LH_gldm_DependenceVariance,wavelet-HL_gldm_DependenceVariance,wavelet-HL_glcm_Idn,wavelet-HL_glrlm_GrayLevelNonUniformity
102,0.14347087,0.18109882,0.16642836,0.15938804,2.703818359375,2.063193359375,0.9279234775061423,57.96347836511717
103,0.23613505,0.25211817,0.08431533,0.042741604,3.307323820340209,4.771186924604559,0.9503616910461564,47.125688909970194
104,0.23690136,0.2409118,0.105657384,0.06281001,2.4280420683726343,2.6143326273628875,0.9237922133322596,40.21458619331042
105,0.21329625,0.23404256,0.06642287,0.058313984,1.325173725299551,2.0510166147158917,0.9186748336847896,28.27146596713302
106,0.24111538,0.2591708,0.106771335,0.076761976,3.225047685686626,3.79526306204411,0.9417859575240066,56.62170427640328
107,0.20371409,0.20912266,0.10676004,0.1348008,1.9634755928809864,2.076287835561584,0.9198244369149372,49.00996907375144
108,0.24175103,0.24221623,0.08471362,0.03942667,2.4460356652949247,2.363566529492456,0.9178227754243792,24.661868905023155
109,0.22682336,0.23486197,0.08662079,0.08908088,1.64470308706806,2.053477040684561,0.9096282939995864,16.005110098666
110,0.17182347,0.22724947,0.11900462,0.13275976,3.2603756744695525,1.8743153880481969,0.9194790719137048,39.37077302466598
111,0.19124234,0.23729059,0.14016873,0.11315322,3.618479955736633,3.2940998943715103,0.92565309205148,34.38902772233704
112,0.024701653,0.34319168,0.06508662,0.0,2.581701673193307,2.664115343538626,0.9134211889299776,38.000618858654576
113,0.21723688,0.308472,0.079602584,0.033803433,1.273740959894806,2.7790664036817887,0.9444265902417532,25.415938822451057
114,0.1655819,0.2209756,0.13998464,0.118000425,2.3136795639836043,2.629521192739066,0.9130142898412128,21.79925625723702
115,0.15736595,0.20422812,0.091885194,0.09803875,5.363359951886131,4.521225233051556,0.9583009437730298,90.18145564921336
116,0.19834475,0.21769634,0.14518538,0.14602572,1.712294952819453,2.8416869452565603,0.9247004441280572,26.84611752151532
117,0.18287492,0.20383516,0.09070371,0.092922725,2.316080348602401,3.7119070393594784,0.9404863394112398,34.088811294799875
118,0.17718855,0.15743573,0.11185702,0.17251591,1.4947617888158429,1.154406298190082,0.9095131242562754,27.805932149354625
119,0.09552649,0.40956107,0.054795243,0.0,3.2460651942953227,3.2354973298904524,0.9279042365600934,67.47692759453872
120,0.19844194,0.20974906,0.116625525,0.09824757,4.511907672746833,5.656065767953881,0.9519386593561298,37.45555286431835
123,0.18815985,0.2434375,0.11095679,0.10447484,3.5636212145489505,3.999897452331357,0.9290065926197156,78.22935376835613
124,0.19832155,0.2368811,0.09972281,0.07646932,3.1214002306210187,3.404533581883356,0.9300354432680874,59.639695336411165
126,0.22810397,0.2121968,0.12378454,0.1277751,1.9604650327462552,2.0733228768812637,0.919773387917155,21.51696668026769
127,0.18198684,0.15919156,0.12628566,0.16404578,1.391347493140285,1.3389566059504667,0.9014557392185506,28.63437622276442
128,0.2245462,0.21616443,0.11547903,0.11971463,4.266169314636336,3.754832565314656,0.9374326464364962,37.003685628790805
129,0.16515283,0.22554305,0.009461182,0.01188984,1.8175818925617369,1.9427274627489624,0.9139183834912218,29.617811285720663
133,0.2144346,0.23671623,0.10732707,0.10332753,4.565602216066482,4.6104199445983385,0.9409660228042704,37.95170095688415
135,0.19926286,0.17036946,0.113565944,0.08235857,2.579723865877712,1.949664694280079,0.9268286779157158,21.0907276564162
136,0.17213525,0.21993311,0.10822787,0.08575014,3.8250729125815335,4.2469426300819055,0.9479265735267066,65.13943507962802
137,0.21965475,0.22902377,0.10041773,0.073986724,4.165472910927456,4.315555555555555,0.9453177754080958,35.99663510307286
138,0.15428928,0.23391709,0.1805488,0.13089834,2.684969957458006,3.7343098986886543,0.926599583268038,21.62294729603781
139,0.18648562,0.23914889,0.11875353,0.096979074,4.718745866616059,4.343057927758513,0.9299717304479808,64.84038283911242
141,0.17327717,0.3272387,0.015768487,0.013049069,2.553593863651392,2.268465251603518,0.9256878797912846,24.67779597410008
142,0.1840724,0.21575448,0.14737116,0.12397828,2.2230859375,3.4262109375,0.9233714422280748,30.391766476036505
144,0.15554598,0.43126702,0.04889744,0.0,3.8149092970521536,4.303004535147393,0.932616837245578,36.86158984301891
146,0.22862649,0.24505989,0.09881492,0.10156288,5.063604293781889,3.835061848021923,0.9283822386074816,19.17548763453549
147,0.22532897,0.24569674,0.14451678,0.12990192,2.3159471108189056,2.5700197238658777,0.9247408098639522,29.44282812261181
149,0.09950961,0.42556763,0.044875592,0.0,3.657541246636483,3.891617025382271,0.9251747260465748,92.842387323095
150,0.23416767,0.20310386,0.118225075,0.076849535,3.9414786427331703,4.909527193094853,0.9439781013400736,48.61884060342205
153,0.16341338,0.16247812,0.10528871,0.12890458,2.6764662955317866,2.222472425512396,0.9417176739534128,32.29199254513264
155,0.2056059,0.21094623,0.09045134,0.09442161,3.6737463849629313,4.267551724265948,0.9459062591711448,44.87152779511974
158,0.18039116,0.2052758,0.15059301,0.12654786,2.368851464485913,2.494891892547745,0.9221160792920744,23.286490009237816
159,0.22183804,0.31084648,0.089668155,0.025686119,4.956499606645379,3.9980100883890977,0.9436895358157616,41.21119693268243
161,0.20659825,0.24319331,0.13009122,0.1253967,3.4164571428571437,3.9286204081632654,0.960774945315485,44.185592067290585
163,0.21143147,0.20954461,0.098910786,0.121591784,1.5259108724052837,2.5058628086643764,0.9310741093945468,14.741283749980308
166,0.18679552,0.22904193,0.15920863,0.12991634,1.8269452581939185,2.554889812083414,0.9250690504201492,40.11070193767479
168,0.21713395,0.2483306,0.10752555,0.08840807,2.4445121411935813,3.3803913090476705,0.9334047196415576,25.69950139826444
169,0.02536131,0.4002884,0.13362636,0.0,3.572947850295286,3.641836247364559,0.9458761939723432,52.78076128354104
170,0.19292799,0.2184561,0.11034924,0.11796129,2.7400672509937967,2.97014083722614,0.9286822896890652,28.744193793608115
171,0.18617511,0.2189664,0.14380108,0.13017182,3.415712799167534,2.582206035379813,0.9314387292248076,52.92990494011488
175,0.15636751,0.17219684,0.12600328,0.121859014,1.452972905945812,1.3212226424452846,0.9231662651059794,21.3154571967072
176,0.19276233,0.22098485,0.11788726,0.07565145,5.763294982188891,4.44320668196814,0.9274414953206878,44.38237985024336
178,0.17463724,0.2407374,0.106716,0.09112005,3.409795918367347,2.89505306122449,0.9181403690256086,48.44298726327928
182,0.22684833,0.19113652,0.08851784,0.09899215,2.702114716675061,2.3375435796469146,0.9200610321333408,28.635644039114204
183,0.24118564,0.23928261,0.10989945,0.10391955,1.3339506172839506,2.2133024691358028,0.923303394123688,22.655401439854177
188,0.19454934,0.2254272,0.13114402,0.11092843,4.368828078524688,5.01977989292088,0.9389637521118817,42.626107527737965
189,0.23617926,0.21980214,0.09260251,0.05867485,2.967857479498539,5.454362648066107,0.945243111046702,31.34702326401299
190,0.11076318,0.40936938,0.046876542,0.0,3.19421883288211,3.260641632394376,0.9135825204455318,53.4273289086259
193,0.21207246,0.24170783,0.09587358,0.06890639,2.638322321172077,2.90382712502793,0.955402661645782,18.2880381881084
197,0.2372139,0.26189092,0.10468346,0.06387342,2.878135886976769,4.088618896727999,0.936650778814614,38.56346682304627
199,0.0,0.44454104,0.13944267,0.0,3.6879,2.3159,0.9063117730222991,44.27321878967414
200,0.20229825,0.2514296,0.077799946,0.09348291,1.6426931312940205,1.3412337355199906,0.9193763228460397,23.094319941743343
205,0.12676142,0.35991257,0.008197066,0.03409454,3.0013174526874256,3.912781071409496,0.9315694467858684,39.5720686535509
